installationidentifier,account_holder,registry_code,installation_name,year,allocated,verified_emiss,nacerev2,ln_emissions,inst_num,firm_num,treated,post_2009,post_2010,post_2011,post_2012,post_2013,post_2014,post_2015,post_2016,post_2017,post,post_treated,post_2009_treated,post_2010_treated,post_2011_treated,post_2012_treated,post_2013_treated,post_2014_treated,post_2015_treated,post_2016_treated,post_2017_treated,fuel_type,gas,coal,one_inst_firm,coal_one_inst_firm,gas_one_inst_firm,coal_multi_inst,gas_multi_inst,final_electricity_consumption,RE,GDP,net_exports,Coal_EUR_MWh,Gas_EUR_MWh,EUA_price,ln_final_electricity_consumption,ln_RE,ln_GDP,net_ac_ext_inst,net_ac_tot_inst,annual_change_bank_inst,bank_inst,annual_change_bank_inst_1000,net_ac_ext_inst_1000
99,VERBUND Thermal Power GmbH & CO KG,AT,Verbund FHKW Mellach,2012,734102,1099747,35.11,13.910590711314542,624,368,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,coal,0,1,1,1,0,0,0,62952.105,55103.88,306617.4,-2.8029660000000005,11.098114,25.154446,7.3978295,11.050129478150904,10.916975410084683,12.633355995277258,146833,1032083,-67664,102,-67.664,146.833
99,VERBUND Thermal Power GmbH & CO KG,AT,Verbund FHKW Mellach,2013,134654,903244,35.11,13.71374800630861,624,368,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,coal,0,1,1,1,0,0,0,63546.708,54171.606,306695.6,-7.270453999999998,9.4058161,27.330641,4.4753876,11.059530473544923,10.899912175618782,12.633611003732724,36605,652694,-101,1,-0.101,36.605
99,VERBUND Thermal Power GmbH & CO KG,AT,Verbund FHKW Mellach,2014,115795,852887,35.11,13.656382344075903,624,368,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,coal,0,1,1,1,0,0,0,62557.42,53803.531,308723.7,-9.274725000000002,8.6029577,21.172882,5.9741473,11.043840133959577,10.893094375966452,12.64020198110988,2000,853467,101549,101550,101.549,2
99,VERBUND Thermal Power GmbH & CO KG,AT,Verbund FHKW Mellach,2015,100969,869484,35.11,13.675655211227063,624,368,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,coal,0,1,1,1,0,0,0,63482.625,50803.337,311855.7,-10.061516,7.7217555,20.061985,7.6906977,11.058521525392196,10.835717320385525,12.650295859805507,0,783940,2831,104381,2.831,0
99,VERBUND Thermal Power GmbH & CO KG,AT,Verbund FHKW Mellach,2016,88375,772576,35.11,13.55748566479188,624,368,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,coal,0,1,1,1,0,0,0,64427.642,53959.019,318350.4,-7.159271,8.1366539,14.393778,5.3516278,11.07329804360483,10.895980130023,12.670907941923101,906000,668952,-27447,76934,-27.447,906
99,VERBUND Thermal Power GmbH & CO KG,AT,Verbund FHKW Mellach,2017,76177,809346,35.11,13.603981793112295,624,368,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,coal,0,1,1,1,0,0,0,65286.469,54735.94,326234.2,-6.545915000000001,11.171968,17.538269,5.8331394,11.086540080929264,10.910275811046075,12.695370807327539,1300000,755898,10927,87861,10.927,1300
128,EVN Wärme GmbH,AT,EVN FHW Baden,2009,16567,2610,35.30,7.867105500316739,769,448,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1,59201.268,49949.919,290558.8,-0.7801859999999978,7.5909157,11.825696,13.213984,10.988698239561634,10.818776162453764,12.57956124443059,0,0,13957,43250,13.957,0
128,EVN Wärme GmbH,AT,EVN FHW Baden,2010,16567,3014,35.30,8.01102337918644,769,448,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1,62071.793,48174.578,295896.6,-2.4366229999999995,10.548177,16.942703,14.380888,11.036046945731261,10.78258673351405,12.597765347953919,0,0,13553,56803,13.553,0
128,EVN Wärme GmbH,AT,EVN FHW Baden,2011,16567,2451,35.30,7.804251383528112,769,448,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,0,0,0,0,1,62132.291,44409.141,304545.1,-8.19936,13.23881,22.179193,13.058799,11.037021116673731,10.70120060560865,12.626574466823097,2451,2451,16567,73370,16.567,2.451
128,EVN Wärme GmbH,AT,EVN FHW Baden,2012,16567,3965,35.30,8.285261134068948,769,448,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,0,0,0,0,1,62952.105,55103.88,306617.4,-2.8029660000000005,11.098114,25.154446,7.3978295,11.050129478150904,10.916975410084683,12.633355995277258,-49,-31916,-35881,37489,-35.881,-0.049
128,EVN Wärme GmbH,AT,EVN FHW Baden,2013,3396,2441,35.30,7.80016307039296,769,448,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,0,0,0,0,1,63546.708,54171.606,306695.6,-7.270453999999998,9.4058161,27.330641,4.4753876,11.059530473544923,10.899912175618782,12.633611003732724,0,0,3994,41483,3.994,0
128,EVN Wärme GmbH,AT,EVN FHW Baden,2014,3039,1663,35.30,7.416378479192928,769,448,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,0,0,0,0,1,62557.42,53803.531,308723.7,-9.274725000000002,8.6029577,21.172882,5.9741473,11.043840133959577,10.893094375966452,12.64020198110988,-6382,-6382,-6699,34784,-6.699,-6.382
128,EVN Wärme GmbH,AT,EVN FHW Baden,2015,1346,1924,35.30,7.562161631225652,769,448,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,0,0,0,0,1,63482.625,50803.337,311855.7,-10.061516,7.7217555,20.061985,7.6906977,11.058521525392196,10.835717320385525,12.650295859805507,0,0,-746,34038,-0.746,0
128,EVN Wärme GmbH,AT,EVN FHW Baden,2016,1178,3987,35.30,8.290794347381356,769,448,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,0,0,0,0,1,64427.642,53959.019,318350.4,-7.159271,8.1366539,14.393778,5.3516278,11.07329804360483,10.895980130023,12.670907941923101,0,0,-2973,31065,-2.973,0
128,EVN Wärme GmbH,AT,EVN FHW Baden,2017,1014,4114,35.30,8.322151070212902,769,448,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,0,0,0,0,1,65286.469,54735.94,326234.2,-6.545915000000001,11.171968,17.538269,5.8331394,11.086540080929264,10.910275811046075,12.695370807327539,0,0,-3257,27808,-3.257,0
132,EVN Wärme GmbH,AT,EVN FHKW Mödling,2009,20316,5882,35.30,8.67965211911394,786,448,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1,59201.268,49949.919,290558.8,-0.7801859999999978,7.5909157,11.825696,13.213984,10.988698239561634,10.818776162453764,12.57956124443059,0,0,14434,49222,14.434,0
132,EVN Wärme GmbH,AT,EVN FHKW Mödling,2010,20316,5867,35.30,8.67709870892586,786,448,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1,62071.793,48174.578,295896.6,-2.4366229999999995,10.548177,16.942703,14.380888,11.036046945731261,10.78258673351405,12.597765347953919,0,-1115,13334,62556,13.334,0
132,EVN Wärme GmbH,AT,EVN FHKW Mödling,2011,20316,5787,35.30,8.663369301573839,786,448,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,0,0,0,0,1,62132.291,44409.141,304545.1,-8.19936,13.23881,22.179193,13.058799,11.037021116673731,10.70120060560865,12.626574466823097,-23213,-23213,-8684,53872,-8.684,-23.213
132,EVN Wärme GmbH,AT,EVN FHKW Mödling,2012,20316,6724,35.30,8.813438494528507,786,448,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,0,0,0,0,1,62952.105,55103.88,306617.4,-2.8029660000000005,11.098114,25.154446,7.3978295,11.050129478150904,10.916975410084683,12.633355995277258,0,4371,-2353,51519,-2.353,0
132,EVN Wärme GmbH,AT,EVN FHKW Mödling,2013,20002,6690,35.30,8.808369153122275,786,448,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,0,0,0,0,1,63546.708,54171.606,306695.6,-7.270453999999998,9.4058161,27.330641,4.4753876,11.059530473544923,10.899912175618782,12.633611003732724,-1000,-7732,23479,74998,23.479,-1
132,EVN Wärme GmbH,AT,EVN FHKW Mödling,2014,17899,5530,35.30,8.61794309451638,786,448,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,0,0,0,0,1,62557.42,53803.531,308723.7,-9.274725000000002,8.6029577,21.172882,5.9741473,11.043840133959577,10.893094375966452,12.64020198110988,1016,-1484,8843,83841,8.843,1.016
132,EVN Wärme GmbH,AT,EVN FHKW Mödling,2015,15857,5679,35.30,8.644530439877432,786,448,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,0,0,0,0,1,63482.625,50803.337,311855.7,-10.061516,7.7217555,20.061985,7.6906977,11.058521525392196,10.835717320385525,12.650295859805507,0,-32300,-24099,59742,-24.099,0
132,EVN Wärme GmbH,AT,EVN FHKW Mödling,2016,13880,6311,35.30,8.75004942158424,786,448,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,0,0,0,0,1,64427.642,53959.019,318350.4,-7.159271,8.1366539,14.393778,5.3516278,11.07329804360483,10.895980130023,12.670907941923101,0,-16500,-10847,48895,-10.847,0
132,EVN Wärme GmbH,AT,EVN FHKW Mödling,2017,11964,8003,35.30,8.987571750367046,786,448,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,0,0,0,0,1,65286.469,54735.94,326234.2,-6.545915000000001,11.171968,17.538269,5.8331394,11.086540080929264,10.910275811046075,12.695370807327539,0,-1200,907,49802,0.907,0
134,EVN AG,AT,EVN KW Theiß Gedersdorf,2009,449521,393438,35.11,12.882678774069877,791,459,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1,59201.268,49949.919,290558.8,-0.7801859999999978,7.5909157,11.825696,13.213984,10.988698239561634,10.818776162453764,12.57956124443059,0,0,56083,505604,56.083,0
134,EVN AG,AT,EVN KW Theiß Gedersdorf,2010,449521,346205,35.11,12.75478636413873,791,459,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1,62071.793,48174.578,295896.6,-2.4366229999999995,10.548177,16.942703,14.380888,11.036046945731261,10.78258673351405,12.597765347953919,0,0,103316,608920,103.316,0
134,EVN AG,AT,EVN KW Theiß Gedersdorf,2011,449521,62103,35.11,11.036549575933464,791,459,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,0,0,0,0,1,62132.291,44409.141,304545.1,-8.19936,13.23881,22.179193,13.058799,11.037021116673731,10.70120060560865,12.626574466823097,0,62103,449521,1058441,449.521,0
134,EVN AG,AT,EVN KW Theiß Gedersdorf,2012,449521,59924,35.11,11.000832371637273,791,459,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,0,0,0,0,1,62952.105,55103.88,306617.4,-2.8029660000000005,11.098114,25.154446,7.3978295,11.050129478150904,10.916975410084683,12.633355995277258,0,29924,-30000,1028441,-30,0
134,EVN AG,AT,EVN KW Theiß Gedersdorf,2013,21344,32664,35.11,10.394028832999412,791,459,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,0,0,0,0,1,63546.708,54171.606,306695.6,-7.270453999999998,9.4058161,27.330641,4.4753876,11.059530473544923,10.899912175618782,12.633611003732724,0,-774790,-767009,261432,-767.009,0
134,EVN AG,AT,EVN KW Theiß Gedersdorf,2014,19101,41415,35.11,10.631398413032365,791,459,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,0,0,0,0,1,62557.42,53803.531,308723.7,-9.274725000000002,8.6029577,21.172882,5.9741473,11.043840133959577,10.893094375966452,12.64020198110988,0,0,-24494,236938,-24.494,0
134,EVN AG,AT,EVN KW Theiß Gedersdorf,2015,16921,179697,35.11,12.099027378141479,791,459,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,0,0,0,0,1,63482.625,50803.337,311855.7,-10.061516,7.7217555,20.061985,7.6906977,11.058521525392196,10.835717320385525,12.650295859805507,0,0,-164887,72051,-164.887,0
134,EVN AG,AT,EVN KW Theiß Gedersdorf,2016,14810,320400,35.11,12.67732549417634,791,459,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,0,0,0,0,1,64427.642,53959.019,318350.4,-7.159271,8.1366539,14.393778,5.3516278,11.07329804360483,10.895980130023,12.670907941923101,0,240000,-67633,4418,-67.633,0
134,EVN AG,AT,EVN KW Theiß Gedersdorf,2017,12767,493222,35.11,13.108714655927926,791,459,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,0,0,0,0,1,65286.469,54735.94,326234.2,-6.545915000000001,11.171968,17.538269,5.8331394,11.086540080929264,10.910275811046075,12.695370807327539,0,480000,-2433,1985,-2.433,0
135,EVN AG,AT,EVN KW Dürnrohr Zwentendorf,2009,901136,751680,35.11,13.530065980452685,796,459,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,59201.268,49949.919,290558.8,-0.7801859999999978,7.5909157,11.825696,13.213984,10.988698239561634,10.818776162453764,12.57956124443059,0,0,149456,1050592,149.456,0
135,EVN AG,AT,EVN KW Dürnrohr Zwentendorf,2010,901136,888005,35.11,13.696732652589086,796,459,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,62071.793,48174.578,295896.6,-2.4366229999999995,10.548177,16.942703,14.380888,11.036046945731261,10.78258673351405,12.597765347953919,95249,95249,108380,1158972,108.38,95.249
135,EVN AG,AT,EVN KW Dürnrohr Zwentendorf,2011,901136,1277502,35.11,14.060417166616501,796,459,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,coal,0,1,0,0,0,1,0,62132.291,44409.141,304545.1,-8.19936,13.23881,22.179193,13.058799,11.037021116673731,10.70120060560865,12.626574466823097,293531,216869,-159497,999475,-159.497,293.531
135,EVN AG,AT,EVN KW Dürnrohr Zwentendorf,2012,901136,984354,35.11,13.799740867435244,796,459,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,coal,0,1,0,0,0,1,0,62952.105,55103.88,306617.4,-2.8029660000000005,11.098114,25.154446,7.3978295,11.050129478150904,10.916975410084683,12.633355995277258,368140,328225,-656129,343346,-656.129,368.14
135,EVN AG,AT,EVN KW Dürnrohr Zwentendorf,2013,67063,1014168,35.11,13.829579129883145,796,459,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,coal,0,1,0,0,0,1,0,63546.708,54171.606,306695.6,-7.270453999999998,9.4058161,27.330641,4.4753876,11.059530473544923,10.899912175618782,12.633611003732724,11050,754143,-128666,214680,-128.666,11.05
135,EVN AG,AT,EVN KW Dürnrohr Zwentendorf,2014,64296,437437,35.11,12.98868797441081,796,459,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,coal,0,1,0,0,0,1,0,62557.42,53803.531,308723.7,-9.274725000000002,8.6029577,21.172882,5.9741473,11.043840133959577,10.893094375966452,12.64020198110988,-80920,162080,-213776,904,-213.776,-80.92
135,EVN AG,AT,EVN KW Dürnrohr Zwentendorf,2015,61581,654490,35.11,13.39161158537656,796,459,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,coal,0,1,0,0,0,1,0,63482.625,50803.337,311855.7,-10.061516,7.7217555,20.061985,7.6906977,11.058521525392196,10.835717320385525,12.650295859805507,701107,671107,75544,76448,75.544,701.107
135,EVN AG,AT,EVN KW Dürnrohr Zwentendorf,2016,58927,643395,35.11,13.374514122541449,796,459,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,coal,0,1,0,0,0,1,0,64427.642,53959.019,318350.4,-7.159271,8.1366539,14.393778,5.3516278,11.07329804360483,10.895980130023,12.670907941923101,948493,637493,50428,126876,50.428,948.493
135,EVN AG,AT,EVN KW Dürnrohr Zwentendorf,2017,56330,565981,35.11,13.246315787717277,796,459,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,coal,0,1,0,0,0,1,0,65286.469,54735.94,326234.2,-6.545915000000001,11.171968,17.538269,5.8331394,11.086540080929264,10.910275811046075,12.695370807327539,1206800,630800,118609,245485,118.609,1206.8
148,Wels Strom GmbH,AT,FHKW WelsStrom Wels,2009,74703,66998,35.11,11.112418047181292,848,498,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0,59201.268,49949.919,290558.8,-0.7801859999999978,7.5909157,11.825696,13.213984,10.988698239561634,10.818776162453764,12.57956124443059,0,0,7705,77044,7.705,0
148,Wels Strom GmbH,AT,FHKW WelsStrom Wels,2010,74703,63594,35.11,11.06027440525531,848,498,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gas,1,0,1,0,1,0,0,62071.793,48174.578,295896.6,-2.4366229999999995,10.548177,16.942703,14.380888,11.036046945731261,10.78258673351405,12.597765347953919,0,0,11109,88153,11.109,0
148,Wels Strom GmbH,AT,FHKW WelsStrom Wels,2011,74703,38919,35.11,10.569237842239122,848,498,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,1,0,1,0,0,62132.291,44409.141,304545.1,-8.19936,13.23881,22.179193,13.058799,11.037021116673731,10.70120060560865,12.626574466823097,0,0,35784,123937,35.784,0
148,Wels Strom GmbH,AT,FHKW WelsStrom Wels,2012,74703,33922,35.11,10.431819050431784,848,498,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,1,0,1,0,0,62952.105,55103.88,306617.4,-2.8029660000000005,11.098114,25.154446,7.3978295,11.050129478150904,10.916975410084683,12.633355995277258,29882,29882,-4040,119897,-4.04,29.882
148,Wels Strom GmbH,AT,FHKW WelsStrom Wels,2013,15189,36724,35.11,10.511185771263591,848,498,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,1,0,1,0,0,63546.708,54171.606,306695.6,-7.270453999999998,9.4058161,27.330641,4.4753876,11.059530473544923,10.899912175618782,12.633611003732724,-1264,-1264,-9206,110691,-9.206,-1.264
148,Wels Strom GmbH,AT,FHKW WelsStrom Wels,2014,13593,23565,35.11,10.067517839357832,848,498,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,1,0,1,0,0,62557.42,53803.531,308723.7,-9.274725000000002,8.6029577,21.172882,5.9741473,11.043840133959577,10.893094375966452,12.64020198110988,0,0,-11523,99168,-11.523,0
148,Wels Strom GmbH,AT,FHKW WelsStrom Wels,2015,12042,20970,35.11,9.950848123895966,848,498,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,1,0,1,0,0,63482.625,50803.337,311855.7,-10.061516,7.7217555,20.061985,7.6906977,11.058521525392196,10.835717320385525,12.650295859805507,0,0,-10430,88738,-10.43,0
148,Wels Strom GmbH,AT,FHKW WelsStrom Wels,2016,10540,16825,35.11,9.730621154512928,848,498,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,1,0,1,0,0,64427.642,53959.019,318350.4,-7.159271,8.1366539,14.393778,5.3516278,11.07329804360483,10.895980130023,12.670907941923101,0,0,-7739,80999,-7.739,0
148,Wels Strom GmbH,AT,FHKW WelsStrom Wels,2017,9086,18268,35.11,9.81290617430489,848,498,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,1,0,1,0,0,65286.469,54735.94,326234.2,-6.545915000000001,11.171968,17.538269,5.8331394,11.086540080929264,10.910275811046075,12.695370807327539,0,0,-10590,70409,-10.59,0
69,Electrabel,BE,Electrabel - Centrale Drogenbos,2009,990397,1074332,35.11,13.887209631048956,436,267,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1,79662,6868.655,355348.9,1.835,7.5909157,11.825696,13.213984,11.285547963123957,8.834723587301054,12.78085540271064,-990397,83935,0,0,0,-990.397
69,Electrabel,BE,Electrabel - Centrale Drogenbos,2010,990397,1029095,35.11,13.844190333198057,436,267,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1,85918,7850.428,365100.5,-0.551,10.548177,16.942703,14.380888,11.361148632004356,8.96832333158316,12.807927937130602,-990398,38697,0,0,0,-990.398
69,Electrabel,BE,Electrabel - Centrale Drogenbos,2011,990398,707802,35.11,13.469919672546473,436,267,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,0,0,0,0,1,83894,9603.934,371666.1,-2.537,13.23881,22.179193,13.058799,11.337309376191277,9.16992808518092,12.825751149543407,-990398,-282596,0,0,0,-990.398
69,Electrabel,BE,Electrabel - Centrale Drogenbos,2012,990398,429169,35.11,12.969606059730342,436,267,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,0,0,0,0,1,84416,11760.093,372538.7,-9.936,11.098114,25.154446,7.3978295,11.343512236076986,9.372467129584614,12.828096204022737,0,429169,0,0,0,0
69,Electrabel,BE,Electrabel - Centrale Drogenbos,2013,0,320545,35.11,12.67777795110314,436,267,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,0,0,0,0,1,84460,12996.62,373286.3,-9.64,9.4058161,27.330641,4.4753876,11.344033328487935,9.472444602637815,12.830100964523893,0,320545,0,0,0,0
69,Electrabel,BE,Electrabel - Centrale Drogenbos,2014,0,157606,35.11,11.967853526747222,436,267,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,0,0,0,0,1,82585,13384.511,377969.8,-17.603,8.6029577,21.172882,5.9741473,11.32158334495519,9.501853421854143,12.84256957723012,0,157606,0,0,0,0
69,Electrabel,BE,Electrabel - Centrale Drogenbos,2015,0,329818,35.11,12.706296266150726,436,267,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,0,0,0,0,1,83138,15553.017,384544.9,-20.999,7.7217555,20.061985,7.6906977,11.328257156707805,9.652009918080676,12.859815836142673,0,329818,0,0,0,0
69,Electrabel,BE,Electrabel - Centrale Drogenbos,2016,0,186152,35.11,12.134318823266783,436,267,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,0,0,0,0,1,83557,15461,390130.6,-6.183,8.1366539,14.393778,5.3516278,11.333284312680378,9.646076003102594,12.874236833843655,0,186152,0,0,0,0
69,Electrabel,BE,Electrabel - Centrale Drogenbos,2017,0,196658,35.11,12.189221458446168,436,267,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,0,0,0,0,1,83578.5,16958.1,396897,-6.021599999999999,11.171968,17.538269,5.8331394,11.333541588963616,9.738500874768368,12.891432080163604,0,196658,0,0,0,0
70,Electrabel,BE,Electrabel - Centrale Herdersbrug,2009,990397,1070071,35.11,13.883235559376871,441,267,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1,79662,6868.655,355348.9,1.835,7.5909157,11.825696,13.213984,11.285547963123957,8.834723587301054,12.78085540271064,-828849,79674,0,0,0,-828.849
70,Electrabel,BE,Electrabel - Centrale Herdersbrug,2010,990397,1104311,35.11,13.914732169046918,441,267,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1,85918,7850.428,365100.5,-0.551,10.548177,16.942703,14.380888,11.361148632004356,8.96832333158316,12.807927937130602,-990398,113913,0,0,0,-990.398
70,Electrabel,BE,Electrabel - Centrale Herdersbrug,2011,990398,555557,35.11,13.227726493058775,441,267,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,gas,1,0,0,0,0,0,1,83894,9603.934,371666.1,-2.537,13.23881,22.179193,13.058799,11.337309376191277,9.16992808518092,12.825751149543407,-990398,-434841,0,0,0,-990.398
70,Electrabel,BE,Electrabel - Centrale Herdersbrug,2012,990398,439382,35.11,12.993124473141354,441,267,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,gas,1,0,0,0,0,0,1,84416,11760.093,372538.7,-9.936,11.098114,25.154446,7.3978295,11.343512236076986,9.372467129584614,12.828096204022737,0,439382,0,0,0,0
70,Electrabel,BE,Electrabel - Centrale Herdersbrug,2013,0,528339,35.11,13.177493402119941,441,267,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,gas,1,0,0,0,0,0,1,84460,12996.62,373286.3,-9.64,9.4058161,27.330641,4.4753876,11.344033328487935,9.472444602637815,12.830100964523893,0,528339,0,0,0,0
70,Electrabel,BE,Electrabel - Centrale Herdersbrug,2014,0,336903,35.11,12.727550334074499,441,267,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,gas,1,0,0,0,0,0,1,82585,13384.511,377969.8,-17.603,8.6029577,21.172882,5.9741473,11.32158334495519,9.501853421854143,12.84256957723012,0,336903,0,0,0,0
70,Electrabel,BE,Electrabel - Centrale Herdersbrug,2015,0,390153,35.11,12.874294248865594,441,267,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,gas,1,0,0,0,0,0,1,83138,15553.017,384544.9,-20.999,7.7217555,20.061985,7.6906977,11.328257156707805,9.652009918080676,12.859815836142673,0,390153,0,0,0,0
70,Electrabel,BE,Electrabel - Centrale Herdersbrug,2016,0,591636,35.11,13.290646859894355,441,267,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,gas,1,0,0,0,0,0,1,83557,15461,390130.6,-6.183,8.1366539,14.393778,5.3516278,11.333284312680378,9.646076003102594,12.874236833843655,0,591636,0,0,0,0
70,Electrabel,BE,Electrabel - Centrale Herdersbrug,2017,0,467098,35.11,13.054294364742647,441,267,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,gas,1,0,0,0,0,0,1,83578.5,16958.1,396897,-6.021599999999999,11.171968,17.538269,5.8331394,11.333541588963616,9.738500874768368,12.891432080163604,0,467098,0,0,0,0
84,Electrabel,BE,Electrabel Amercoeur-Roux,2009,0,780441,35.11,13.567614423511495,546,267,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,gas,1,0,0,0,0,0,1,79662,6868.655,355348.9,1.835,7.5909157,11.825696,13.213984,11.285547963123957,8.834723587301054,12.78085540271064,0,579456,1563083,1764068,1563.083,0
