installationidentifier,account_holder,registry_code,installation_name,year,allocated,verified_emiss,nacerev2
291,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  PORTO TOLLE,2012,90612,6800,35.11
291,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  PORTO TOLLE,2013,0,3011,35.11
291,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  PORTO TOLLE,2014,0,810,35.11
291,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  PORTO TOLLE,2015,0,1,35.11
291,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  PORTO TOLLE,2016,0,NA,35.11
291,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  PORTO TOLLE,2017,0,NA,35.11
566,Ottana Energia s.p.a,IT,Ottana Energia s.p.a,2009,698048,369577,35.11
566,Ottana Energia s.p.a,IT,Ottana Energia s.p.a,2010,698048,360518,35.11
566,Ottana Energia s.p.a,IT,Ottana Energia s.p.a,2011,698048,301988,35.11
566,Ottana Energia s.p.a,IT,Ottana Energia s.p.a,2012,698048,207343,35.11
566,Ottana Energia s.p.a,IT,Ottana Energia s.p.a,2013,9890,222760,35.11
566,Ottana Energia s.p.a,IT,Ottana Energia s.p.a,2014,9439,149662,35.11
566,Ottana Energia s.p.a,IT,Ottana Energia s.p.a,2015,8996,139406,35.11
566,Ottana Energia s.p.a,IT,Ottana Energia s.p.a,2016,2209,528,35.11
566,Ottana Energia s.p.a,IT,Ottana Energia s.p.a,2017,0,0,35.11
307,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  LA CASELLA,2009,2130521,1364200,35.11
307,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  LA CASELLA,2010,2040815,2052760,35.11
307,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  LA CASELLA,2011,1928682,1920906,35.11
307,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  LA CASELLA,2012,1838976,1037056,35.11
307,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  LA CASELLA,2013,0,301770,35.11
307,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  LA CASELLA,2014,0,178471,35.11
307,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  LA CASELLA,2015,0,227543,35.11
307,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  LA CASELLA,2016,0,1054820,35.11
307,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  LA CASELLA,2017,0,972223,35.11
323,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  CARPI MODENA,2009,25429,5349,35.11
323,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  CARPI MODENA,2010,23536,3220,35.11
323,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  CARPI MODENA,2011,21913,3854,35.11
323,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  CARPI MODENA,2012,20019,836,35.11
323,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  CARPI MODENA,2013,0,0,35.11
323,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  CARPI MODENA,2014,0,NA,35.11
323,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  CARPI MODENA,2015,0,NA,35.11
323,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  CARPI MODENA,2016,0,NA,35.11
323,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  CARPI MODENA,2017,0,NA,35.11
357,ENEL PRODUZIONE S.p.A.,IT,DEPOSITO OLII I.I.C.O,2009,20033,3190,35.11
357,ENEL PRODUZIONE S.p.A.,IT,DEPOSITO OLII I.I.C.O,2010,20033,272,35.11
357,ENEL PRODUZIONE S.p.A.,IT,DEPOSITO OLII I.I.C.O,2011,20033,1260,35.11
357,ENEL PRODUZIONE S.p.A.,IT,DEPOSITO OLII I.I.C.O,2012,20033,2669,35.11
357,ENEL PRODUZIONE S.p.A.,IT,DEPOSITO OLII I.I.C.O,2013,0,2160,35.11
357,ENEL PRODUZIONE S.p.A.,IT,DEPOSITO OLII I.I.C.O,2014,0,NA,35.11
357,ENEL PRODUZIONE S.p.A.,IT,DEPOSITO OLII I.I.C.O,2015,0,NA,35.11
357,ENEL PRODUZIONE S.p.A.,IT,DEPOSITO OLII I.I.C.O,2016,0,NA,35.11
357,ENEL PRODUZIONE S.p.A.,IT,DEPOSITO OLII I.I.C.O,2017,0,NA,35.11
358,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  PORTO CORSINI,2009,1171130,989978,35.11
358,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  PORTO CORSINI,2010,1121820,1126695,35.11
358,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  PORTO CORSINI,2011,1060181,1068375,35.11
358,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  PORTO CORSINI,2012,1010871,574319,35.11
358,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  PORTO CORSINI,2013,0,80982,35.11
358,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  PORTO CORSINI,2014,0,31513,35.11
358,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  PORTO CORSINI,2015,0,44779,35.11
358,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  PORTO CORSINI,2016,0,420816,35.11
358,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  PORTO CORSINI,2017,0,410688,35.11
878,OLICAR SPA,IT,CENTRALE TERMICA E COGENERAZIONE SAN LUIGI,2009,5805,6459,35.30
878,OLICAR SPA,IT,CENTRALE TERMICA E COGENERAZIONE SAN LUIGI,2010,5805,7141,35.30
878,OLICAR SPA,IT,CENTRALE TERMICA E COGENERAZIONE SAN LUIGI,2011,5805,6376,35.30
878,OLICAR SPA,IT,CENTRALE TERMICA E COGENERAZIONE SAN LUIGI,2012,0,0,35.30
878,OLICAR SPA,IT,CENTRALE TERMICA E COGENERAZIONE SAN LUIGI,2013,NA,0,35.30
878,OLICAR SPA,IT,CENTRALE TERMICA E COGENERAZIONE SAN LUIGI,2014,NA,0,35.30
878,OLICAR SPA,IT,CENTRALE TERMICA E COGENERAZIONE SAN LUIGI,2015,NA,NA,35.30
878,OLICAR SPA,IT,CENTRALE TERMICA E COGENERAZIONE SAN LUIGI,2016,NA,NA,35.30
878,OLICAR SPA,IT,CENTRALE TERMICA E COGENERAZIONE SAN LUIGI,2017,NA,NA,35.30
360,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI CAMERATA  PICENA,2009,2932,2877,35.11
360,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI CAMERATA  PICENA,2010,2714,1955,35.11
360,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI CAMERATA  PICENA,2011,2527,877,35.11
360,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI CAMERATA  PICENA,2012,2308,675,35.11
360,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI CAMERATA  PICENA,2013,0,0,35.11
360,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI CAMERATA  PICENA,2014,0,NA,35.11
360,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI CAMERATA  PICENA,2015,0,NA,35.11
360,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI CAMERATA  PICENA,2016,0,NA,35.11
360,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI CAMERATA  PICENA,2017,0,NA,35.11
40,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA LERI CAVOUR,2009,382432,147723,35.11
40,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA LERI CAVOUR,2010,353953,1080,35.11
40,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA LERI CAVOUR,2011,329542,26362,35.11
40,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA LERI CAVOUR,2012,301063,13191,35.11
40,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA LERI CAVOUR,2013,0,49,35.11
40,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA LERI CAVOUR,2014,0,0,35.11
40,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA LERI CAVOUR,2015,0,NA,35.11
40,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA LERI CAVOUR,2016,0,NA,35.11
40,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA LERI CAVOUR,2017,0,NA,35.11
120,A2A AMBIENTE S.P.A.,IT,CALDAIA INTEGRAZ. EMERGENZA PER TELERISCALDAMENTO,2009,22,49,35.30
120,A2A AMBIENTE S.P.A.,IT,CALDAIA INTEGRAZ. EMERGENZA PER TELERISCALDAMENTO,2010,22,149,35.30
120,A2A AMBIENTE S.P.A.,IT,CALDAIA INTEGRAZ. EMERGENZA PER TELERISCALDAMENTO,2011,22,146,35.30
120,A2A AMBIENTE S.P.A.,IT,CALDAIA INTEGRAZ. EMERGENZA PER TELERISCALDAMENTO,2012,22,73,35.30
120,A2A AMBIENTE S.P.A.,IT,CALDAIA INTEGRAZ. EMERGENZA PER TELERISCALDAMENTO,2013,0,81,35.30
120,A2A AMBIENTE S.P.A.,IT,CALDAIA INTEGRAZ. EMERGENZA PER TELERISCALDAMENTO,2014,0,96,35.30
120,A2A AMBIENTE S.P.A.,IT,CALDAIA INTEGRAZ. EMERGENZA PER TELERISCALDAMENTO,2015,0,128,35.30
120,A2A AMBIENTE S.P.A.,IT,CALDAIA INTEGRAZ. EMERGENZA PER TELERISCALDAMENTO,2016,0,264,35.30
120,A2A AMBIENTE S.P.A.,IT,CALDAIA INTEGRAZ. EMERGENZA PER TELERISCALDAMENTO,2017,0,1179,35.30
405,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  LIVORNO,2009,354036,238796,35.11
405,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  LIVORNO,2010,177018,38780,35.11
405,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  LIVORNO,2011,118012,33973,35.11
405,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  LIVORNO,2012,59006,55535,35.11
405,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  LIVORNO,2013,0,889,35.11
405,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  LIVORNO,2014,0,728,35.11
405,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  LIVORNO,2015,0,NA,35.11
405,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  LIVORNO,2016,0,NA,35.11
405,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  LIVORNO,2017,0,NA,35.11
409,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI PIOMBINO,2009,798395,475386,35.11
409,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI PIOMBINO,2010,399198,142487,35.11
409,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI PIOMBINO,2011,266132,76776,35.11
409,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI PIOMBINO,2012,133066,106423,35.11
409,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI PIOMBINO,2013,0,2781,35.11
409,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI PIOMBINO,2014,0,4647,35.11
409,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI PIOMBINO,2015,0,924,35.11
409,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI PIOMBINO,2016,0,NA,35.11
409,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI PIOMBINO,2017,0,NA,35.11
410,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA D PORTOFERRARIO,2009,988,2800,35.11
410,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA D PORTOFERRARIO,2010,494,2854,35.11
410,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA D PORTOFERRARIO,2011,329,2425,35.11
410,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA D PORTOFERRARIO,2012,165,12356,35.11
410,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA D PORTOFERRARIO,2013,0,2175,35.11
410,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA D PORTOFERRARIO,2014,0,3249,35.11
410,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA D PORTOFERRARIO,2015,0,936,35.11
410,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA D PORTOFERRARIO,2016,0,2624,35.11
410,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA D PORTOFERRARIO,2017,0,4552,35.11
416,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI SANTA BARBARA,2009,674675,442486,35.11
416,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI SANTA BARBARA,2010,646268,341761,35.11
416,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI SANTA BARBARA,2011,610759,219339,35.11
416,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI SANTA BARBARA,2012,582351,81670,35.11
416,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI SANTA BARBARA,2013,0,85982,35.11
416,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI SANTA BARBARA,2014,0,21814,35.11
416,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI SANTA BARBARA,2015,0,63226,35.11
416,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI SANTA BARBARA,2016,0,333641,35.11
416,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI SANTA BARBARA,2017,0,655251,35.11
426,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI BASTARDO,2009,632699,1011939,35.11
426,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI BASTARDO,2010,599399,268193,35.11
426,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI BASTARDO,2011,566099,142538,35.11
426,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI BASTARDO,2012,532799,283843,35.11
426,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI BASTARDO,2013,0,366155,35.11
426,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI BASTARDO,2014,0,261628,35.11
426,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI BASTARDO,2015,0,37150,35.11
426,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI BASTARDO,2016,0,13631,35.11
426,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI BASTARDO,2017,0,20137,35.11
430,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI PIETRAFITTA,2009,737620,274719,35.11
430,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI PIETRAFITTA,2010,704432,272470,35.11
430,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI PIETRAFITTA,2011,665079,416836,35.11
430,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI PIETRAFITTA,2012,633442,119286,35.11
430,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI PIETRAFITTA,2013,0,63331,35.11
430,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI PIETRAFITTA,2014,0,40067,35.11
430,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI PIETRAFITTA,2015,0,7398,35.11
430,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI PIETRAFITTA,2016,0,24658,35.11
430,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI PIETRAFITTA,2017,0,37282,35.11
437,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI MONTALTO DI CASTRO,2009,3571845,1056906,35.11
437,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI MONTALTO DI CASTRO,2010,3076556,383608,35.11
437,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI MONTALTO DI CASTRO,2011,2793152,155478,35.11
437,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI MONTALTO DI CASTRO,2012,2477482,172318,35.11
437,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI MONTALTO DI CASTRO,2013,0,9904,35.11
437,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI MONTALTO DI CASTRO,2014,0,8732,35.11
437,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI MONTALTO DI CASTRO,2015,0,7654,35.11
437,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI MONTALTO DI CASTRO,2016,0,2283,35.11
437,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI MONTALTO DI CASTRO,2017,0,3851,35.11
439,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI TORREVALDALIGA NORD,2009,656536,2855881,35.11
439,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI TORREVALDALIGA NORD,2010,0,6452316,35.11
439,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI TORREVALDALIGA NORD,2011,0,9745749,35.11
439,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI TORREVALDALIGA NORD,2012,0,10426118,35.11
439,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI TORREVALDALIGA NORD,2013,0,9726013,35.11
439,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI TORREVALDALIGA NORD,2014,0,10892368,35.11
439,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI TORREVALDALIGA NORD,2015,0,10736213,35.11
439,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI TORREVALDALIGA NORD,2016,0,10181950,35.11
439,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI TORREVALDALIGA NORD,2017,0,9747838,35.11
462,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI MADDALONI,2009,14066,37493,35.11
462,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI MADDALONI,2010,13019,22465,35.11
462,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI MADDALONI,2011,12121,19772,35.11
462,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI MADDALONI,2012,11073,915,35.11
462,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI MADDALONI,2013,0,0,35.11
462,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI MADDALONI,2014,0,0,35.11
462,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI MADDALONI,2015,0,NA,35.11
462,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI MADDALONI,2016,0,NA,35.11
462,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI MADDALONI,2017,0,NA,35.11
468,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERM.  DI GIUGLIANO,2009,9395,10584,35.11
468,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERM.  DI GIUGLIANO,2010,4697,7536,35.11
468,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERM.  DI GIUGLIANO,2011,3132,4666,35.11
468,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERM.  DI GIUGLIANO,2012,1566,1294,35.11
468,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERM.  DI GIUGLIANO,2013,0,65,35.11
468,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERM.  DI GIUGLIANO,2014,0,0,35.11
468,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERM.  DI GIUGLIANO,2015,0,NA,35.11
468,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERM.  DI GIUGLIANO,2016,0,NA,35.11
468,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERM.  DI GIUGLIANO,2017,0,NA,35.11
495,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  CAMPOMARINO,2009,3604,3685,35.11
495,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  CAMPOMARINO,2010,3336,1611,35.11
495,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  CAMPOMARINO,2011,3106,1425,35.11
495,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  CAMPOMARINO,2012,2837,827,35.11
495,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  CAMPOMARINO,2013,0,6,35.11
495,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  CAMPOMARINO,2014,0,NA,35.11
495,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  CAMPOMARINO,2015,0,NA,35.11
495,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  CAMPOMARINO,2016,0,NA,35.11
495,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  CAMPOMARINO,2017,0,NA,35.11
496,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI LARINO,2009,11538,6898,35.11
496,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI LARINO,2010,10679,3802,35.11
496,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI LARINO,2011,9942,5395,35.11
496,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI LARINO,2012,9083,2862,35.11
496,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI LARINO,2013,0,385,35.11
496,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI LARINO,2014,0,879,35.11
496,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI LARINO,2015,0,469,35.11
496,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI LARINO,2016,0,640,35.11
496,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI LARINO,2017,0,560,35.11
505,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI BARI,2009,141434,127741,35.11
505,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI BARI,2010,84078,43093,35.11
505,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI BARI,2011,63734,36400,35.11
505,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI BARI,2012,43056,44428,35.11
505,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI BARI,2013,0,15146,35.11
505,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI BARI,2014,0,0,35.11
505,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI BARI,2015,0,NA,35.11
505,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI BARI,2016,0,NA,35.11
505,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI BARI,2017,0,NA,35.11
521,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  BRINDISI SUD,2009,10360687,12978429,35.11
521,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  BRINDISI SUD,2010,9714469,10989709,35.11
521,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  BRINDISI SUD,2011,9143446,11413629,35.11
521,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  BRINDISI SUD,2012,8572422,12171525,35.11
521,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  BRINDISI SUD,2013,0,11809184,35.11
521,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  BRINDISI SUD,2014,0,11972979,35.11
521,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  BRINDISI SUD,2015,0,13112244,35.11
521,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  BRINDISI SUD,2016,0,8275345,35.11
521,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI  BRINDISI SUD,2017,0,6485120,35.11
529,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI ROSSANO,2009,1510603,268357,35.11
529,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI ROSSANO,2010,1366386,173520,35.11
529,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI ROSSANO,2011,1262298,77731,35.11
529,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI ROSSANO,2012,1142933,47484,35.11
529,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI ROSSANO,2013,0,36065,35.11
529,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI ROSSANO,2014,0,4655,35.11
529,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI ROSSANO,2015,0,364,35.11
529,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI ROSSANO,2016,0,2804,35.11
529,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI ROSSANO,2017,0,3550,35.11
538,ENEL PRODUZIONE S.p.A.,IT,CENTRALE TERMOELETTRICA DI TERMINI IMERESE,2009,1959866,2022480,35.11
