installationidentifier,account_holder,registry_code,installation_name,year,allocated,verified_emiss,nacerev2,ln_emissions,inst_num,firm_num,treated,post_2009,post_2010,post_2011,post_2012,post_2013,post_2014,post_2015,post_2016,post_2017,post,post_treated,post_2009_treated,post_2010_treated,post_2011_treated,post_2012_treated,post_2013_treated,post_2014_treated,post_2015_treated,post_2016_treated,post_2017_treated
258,ČESKOLIPSKÁ TEPLÁRENSKÁ a.s.,CZ,ČESKOLIPSKÁ TEPLÁRENSKÁ - Výtopna LOOS Stará Lípa,2013,22585,14123,35.30,9.555559953069064,1296,740,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
258,ČESKOLIPSKÁ TEPLÁRENSKÁ a.s.,CZ,ČESKOLIPSKÁ TEPLÁRENSKÁ - Výtopna LOOS Stará Lípa,2014,18682,8822,35.30,9.085003880664885,1296,740,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
258,ČESKOLIPSKÁ TEPLÁRENSKÁ a.s.,CZ,ČESKOLIPSKÁ TEPLÁRENSKÁ - Výtopna LOOS Stará Lípa,2015,8129,8569,35.30,9.055906318669118,1296,740,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
258,ČESKOLIPSKÁ TEPLÁRENSKÁ a.s.,CZ,ČESKOLIPSKÁ TEPLÁRENSKÁ - Výtopna LOOS Stará Lípa,2016,7113,9895,35.30,9.199784858036667,1296,740,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
258,ČESKOLIPSKÁ TEPLÁRENSKÁ a.s.,CZ,ČESKOLIPSKÁ TEPLÁRENSKÁ - Výtopna LOOS Stará Lípa,2017,6127,9150,35.30,9.121509158269568,1296,740,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
258,"COGENERADORA BURGALESA, S.L.",ES,Cogeneradora Burgalesa,2009,44540,48794,35.11,10.795362633462494,1297,741,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
258,"COGENERADORA BURGALESA, S.L.",ES,Cogeneradora Burgalesa,2010,44540,54021,35.11,10.897128138837616,1297,741,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
258,"COGENERADORA BURGALESA, S.L.",ES,Cogeneradora Burgalesa,2011,44540,49563,35.11,10.810999866598701,1297,741,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
258,"COGENERADORA BURGALESA, S.L.",ES,Cogeneradora Burgalesa,2012,44540,12972,35.11,9.470548467427209,1297,741,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
258,"COGENERADORA BURGALESA, S.L.",ES,Cogeneradora Burgalesa,2013,15247,38548,35.11,10.559659496971179,1297,741,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
258,"COGENERADORA BURGALESA, S.L.",ES,Cogeneradora Burgalesa,2014,13644,34326,35.11,10.443658363496583,1297,741,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
258,"COGENERADORA BURGALESA, S.L.",ES,Cogeneradora Burgalesa,2015,12088,27358,35.11,10.21676426964939,1297,741,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
258,"COGENERADORA BURGALESA, S.L.",ES,Cogeneradora Burgalesa,2016,5290,28544,35.11,10.259202035379737,1297,741,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
258,"COGENERADORA BURGALESA, S.L.",ES,Cogeneradora Burgalesa,2017,4560,40195,35.11,10.601497888762061,1297,741,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
258,E.ON Värme Sverige AB,SE,Limhamns fjärrvärmecentral (LFC),2009,0,5693,35.30,8.646992628951082,1298,723,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
258,E.ON Värme Sverige AB,SE,Limhamns fjärrvärmecentral (LFC),2010,0,17066,35.30,9.744843459096531,1298,723,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
258,E.ON Värme Sverige AB,SE,Limhamns fjärrvärmecentral (LFC),2011,0,149,35.30,5.003946305945459,1298,723,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
258,E.ON Värme Sverige AB,SE,Limhamns fjärrvärmecentral (LFC),2012,0,8823,35.30,9.085117227222105,1298,723,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
258,E.ON Värme Sverige AB,SE,Limhamns fjärrvärmecentral (LFC),2013,6620,1986,35.30,7.593877844605118,1298,723,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
258,E.ON Värme Sverige AB,SE,Limhamns fjärrvärmecentral (LFC),2014,1481,324,35.30,5.780743515792329,1298,723,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
258,E.ON Värme Sverige AB,SE,Limhamns fjärrvärmecentral (LFC),2015,0,525,35.30,6.263398262591624,1298,723,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
258,E.ON Värme Sverige AB,SE,Limhamns fjärrvärmecentral (LFC),2016,0,398,35.30,5.986452005284438,1298,723,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
258,E.ON Värme Sverige AB,SE,Limhamns fjärrvärmecentral (LFC),2017,0,1270,35.30,7.146772179452637,1298,723,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
259,Rauman Energia Oy,FI,Merirauman lämpökeskus,2009,0,104,35.30,4.6443908991413725,1299,738,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
259,Rauman Energia Oy,FI,Merirauman lämpökeskus,2010,0,381,35.30,5.942799375126701,1299,738,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
259,Rauman Energia Oy,FI,Merirauman lämpökeskus,2011,0,60,35.30,4.0943445622221,1299,738,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
259,Rauman Energia Oy,FI,Merirauman lämpökeskus,2012,0,86,35.30,4.454347296253507,1299,738,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
259,Rauman Energia Oy,FI,Merirauman lämpökeskus,2013,133,91,35.30,4.51085950651685,1299,738,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
259,Rauman Energia Oy,FI,Merirauman lämpökeskus,2014,122,60,35.30,4.0943445622221,1299,738,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
259,Rauman Energia Oy,FI,Merirauman lämpökeskus,2015,69,40,35.30,3.6888794541139363,1299,738,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
259,Rauman Energia Oy,FI,Merirauman lämpökeskus,2016,46,72,35.30,4.276666119016055,1299,738,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
259,Rauman Energia Oy,FI,Merirauman lämpökeskus,2017,88,16,35.30,2.772588722239781,1299,738,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
259,Perkons Tarján Energiaszolgáltató Kft,HU,"Salgótarján, Salgó út 31. Gázmotoros kiserőmű",2009,0,30565,35.30,10.327610842462827,1300,742,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,Perkons Tarján Energiaszolgáltató Kft,HU,"Salgótarján, Salgó út 31. Gázmotoros kiserőmű",2010,52413,26777,35.30,10.195298589071585,1300,742,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,Perkons Tarján Energiaszolgáltató Kft,HU,"Salgótarján, Salgó út 31. Gázmotoros kiserőmű",2011,17717,19560,35.30,9.881241943588808,1300,742,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,Perkons Tarján Energiaszolgáltató Kft,HU,"Salgótarján, Salgó út 31. Gázmotoros kiserőmű",2012,6710,6922,35.30,8.84246002419529,1300,742,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
259,Perkons Tarján Energiaszolgáltató Kft,HU,"Salgótarján, Salgó út 31. Gázmotoros kiserőmű",2013,0,9145,35.30,9.120962560824966,1300,742,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
259,Perkons Tarján Energiaszolgáltató Kft,HU,"Salgótarján, Salgó út 31. Gázmotoros kiserőmű",2014,0,6766,35.30,8.819665349340653,1300,742,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
259,Perkons Tarján Energiaszolgáltató Kft,HU,"Salgótarján, Salgó út 31. Gázmotoros kiserőmű",2015,0,13029,35.30,9.474932921202932,1300,742,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
259,Perkons Tarján Energiaszolgáltató Kft,HU,"Salgótarján, Salgó út 31. Gázmotoros kiserőmű",2016,0,13842,35.30,9.535462727401809,1300,742,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
259,Perkons Tarján Energiaszolgáltató Kft,HU,"Salgótarján, Salgó út 31. Gázmotoros kiserőmű",2017,0,12937,35.30,9.467846701917901,1300,742,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
259,Solör Bioenergi Fjärrvärme AB,SE,Mölnlycke FVC,2009,0,854,35.30,6.74993119378857,1301,727,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
259,Solör Bioenergi Fjärrvärme AB,SE,Mölnlycke FVC,2010,0,2542,35.30,7.8407064517494,1301,727,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
259,Solör Bioenergi Fjärrvärme AB,SE,Mölnlycke FVC,2011,0,905,35.30,6.807934943699926,1301,727,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
259,Solör Bioenergi Fjärrvärme AB,SE,Mölnlycke FVC,2012,0,1356,35.30,7.212294468500341,1301,727,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
259,Solör Bioenergi Fjärrvärme AB,SE,Mölnlycke FVC,2013,7684,1708,35.30,7.443078374348516,1301,727,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
259,Solör Bioenergi Fjärrvärme AB,SE,Mölnlycke FVC,2014,6877,1101,35.30,7.00397413672268,1301,727,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
259,Solör Bioenergi Fjärrvärme AB,SE,Mölnlycke FVC,2015,6091,124,35.30,4.820281565605037,1301,727,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
259,Solör Bioenergi Fjärrvärme AB,SE,Mölnlycke FVC,2016,5330,304,35.30,5.717027701406222,1301,727,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
259,Solör Bioenergi Fjärrvärme AB,SE,Mölnlycke FVC,2017,4591,272,35.30,5.605802066295998,1301,727,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
260,ENGIE ENERGIE SERVICES,FR,ENGIE ENERGIE SERVICES Chaufferie Nobel Bozel,2009,17414,19554,35.30,9.880935148065616,1302,71,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
260,ENGIE ENERGIE SERVICES,FR,ENGIE ENERGIE SERVICES Chaufferie Nobel Bozel,2010,17414,20539,35.30,9.93008079680565,1302,71,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
260,ENGIE ENERGIE SERVICES,FR,ENGIE ENERGIE SERVICES Chaufferie Nobel Bozel,2011,17414,18412,35.30,9.820757904937132,1302,71,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
260,ENGIE ENERGIE SERVICES,FR,ENGIE ENERGIE SERVICES Chaufferie Nobel Bozel,2012,17414,19539,35.30,9.88016774721451,1302,71,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
260,ENGIE ENERGIE SERVICES,FR,ENGIE ENERGIE SERVICES Chaufferie Nobel Bozel,2013,8220,14497,35.30,9.581697010450897,1302,71,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
260,ENGIE ENERGIE SERVICES,FR,ENGIE ENERGIE SERVICES Chaufferie Nobel Bozel,2014,7356,7447,35.30,8.915566545710645,1302,71,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
260,ENGIE ENERGIE SERVICES,FR,ENGIE ENERGIE SERVICES Chaufferie Nobel Bozel,2015,6517,4576,35.30,8.428580533059634,1302,71,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
260,ENGIE ENERGIE SERVICES,FR,ENGIE ENERGIE SERVICES Chaufferie Nobel Bozel,2016,5704,7228,35.30,8.885717651712119,1302,71,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
260,ENGIE ENERGIE SERVICES,FR,ENGIE ENERGIE SERVICES Chaufferie Nobel Bozel,2017,4916,7058,35.30,8.861917004235215,1302,71,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
260,BC-Therm Kft.,HU,BC kazántelep,2009,0,39032,35.30,10.572137101495674,1303,743,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,BC-Therm Kft.,HU,BC kazántelep,2010,77036,33773,35.30,10.427416945679095,1303,743,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,BC-Therm Kft.,HU,BC kazántelep,2011,61052,56409,35.30,10.940383999223585,1303,743,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,BC-Therm Kft.,HU,BC kazántelep,2012,95952,89953,35.30,11.407042590684664,1303,743,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260,BC-Therm Kft.,HU,BC kazántelep,2013,0,98288,35.30,11.49565722340371,1303,743,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
260,BC-Therm Kft.,HU,BC kazántelep,2014,0,78165,35.30,11.266577256011425,1303,743,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
260,BC-Therm Kft.,HU,BC kazántelep,2015,0,92055,35.30,11.430141503491306,1303,743,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
260,BC-Therm Kft.,HU,BC kazántelep,2016,0,79563,35.30,11.28430443964765,1303,743,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
260,BC-Therm Kft.,HU,BC kazántelep,2017,0,86670,35.30,11.36986308212839,1303,743,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
261,"ENERCRISA, S.A",ES,Enercrisa,2009,95694,102496,35.11,11.537579052408885,1304,744,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
261,"ENERCRISA, S.A",ES,Enercrisa,2010,95694,107574,35.11,11.585934261823482,1304,744,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
261,"ENERCRISA, S.A",ES,Enercrisa,2011,95694,106870,35.11,11.579368421518943,1304,744,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
261,"ENERCRISA, S.A",ES,Enercrisa,2012,95694,107169,35.11,11.582162306694022,1304,744,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
261,"ENERCRISA, S.A",ES,Enercrisa,2013,71041,125481,35.11,11.739909631670372,1304,744,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
261,"ENERCRISA, S.A",ES,Enercrisa,2014,69805,124593,35.11,11.732807703982067,1304,744,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
261,"ENERCRISA, S.A",ES,Enercrisa,2015,68569,125000,35.11,11.736069016284437,1304,744,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
261,"ENERCRISA, S.A",ES,Enercrisa,2016,67333,117409,35.11,11.673418844425905,1304,744,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
261,"ENERCRISA, S.A",ES,Enercrisa,2017,66097,116472,35.11,11.665406179753163,1304,744,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
262,"ENERGYWORKS ARANDA, S.L.",ES,"Energyworks Aranda, S.L.",2009,116039,94882,35.10,11.460389293267397,1305,745,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
262,"ENERGYWORKS ARANDA, S.L.",ES,"Energyworks Aranda, S.L.",2010,116039,115903,35.10,11.660508913375937,1305,745,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
262,"ENERGYWORKS ARANDA, S.L.",ES,"Energyworks Aranda, S.L.",2011,116039,111026,35.10,11.61751968710015,1305,745,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
262,"ENERGYWORKS ARANDA, S.L.",ES,"Energyworks Aranda, S.L.",2012,116039,109814,35.10,11.606543304483287,1305,745,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
262,"ENERGYWORKS ARANDA, S.L.",ES,"Energyworks Aranda, S.L.",2013,0,84986,35.10,11.350241816024598,1305,745,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
262,"ENERGYWORKS ARANDA, S.L.",ES,"Energyworks Aranda, S.L.",2014,0,91592,35.10,11.425099210603648,1305,745,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
262,"ENERGYWORKS ARANDA, S.L.",ES,"Energyworks Aranda, S.L.",2015,0,101317,35.10,11.526009494518151,1305,745,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
262,"ENERGYWORKS ARANDA, S.L.",ES,"Energyworks Aranda, S.L.",2016,0,121100,35.10,11.704371929541184,1305,745,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
262,"ENERGYWORKS ARANDA, S.L.",ES,"Energyworks Aranda, S.L.",2017,0,116240,35.10,11.663412298244165,1305,745,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
262,E.ON Värme Sverige AB,SE,Utklippans fjärrvärmecentral (UFC),2009,0,930,35.30,6.835184586147301,1306,723,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
262,E.ON Värme Sverige AB,SE,Utklippans fjärrvärmecentral (UFC),2010,0,1177,35.30,7.0707241072602764,1306,723,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
262,E.ON Värme Sverige AB,SE,Utklippans fjärrvärmecentral (UFC),2011,0,666,35.30,6.501289670540389,1306,723,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
262,E.ON Värme Sverige AB,SE,Utklippans fjärrvärmecentral (UFC),2012,0,1007,35.30,6.914730892718563,1306,723,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
262,E.ON Värme Sverige AB,SE,Utklippans fjärrvärmecentral (UFC),2013,530,238,35.30,5.472270673671475,1306,723,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
262,E.ON Värme Sverige AB,SE,Utklippans fjärrvärmecentral (UFC),2014,119,594,35.30,6.386879319362645,1306,723,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
262,E.ON Värme Sverige AB,SE,Utklippans fjärrvärmecentral (UFC),2015,420,334,35.30,5.811140992976701,1306,723,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
262,E.ON Värme Sverige AB,SE,Utklippans fjärrvärmecentral (UFC),2016,184,1253,35.30,7.133295954896068,1306,723,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
262,E.ON Värme Sverige AB,SE,Utklippans fjärrvärmecentral (UFC),2017,317,1829,35.30,7.511524648390866,1306,723,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
263,FRÍAS NUTRICIÓN S.A.,ES,"Frías cogeneración, S.A.",2009,20985,26392,35.11,10.180816212908418,1307,746,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
263,FRÍAS NUTRICIÓN S.A.,ES,"Frías cogeneración, S.A.",2010,20985,24221,35.11,10.094975304446326,1307,746,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
263,FRÍAS NUTRICIÓN S.A.,ES,"Frías cogeneración, S.A.",2011,20985,19066,35.11,9.855661923053523,1307,746,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
263,FRÍAS NUTRICIÓN S.A.,ES,"Frías cogeneración, S.A.",2012,20985,20733,35.11,9.939481912759504,1307,746,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
263,FRÍAS NUTRICIÓN S.A.,ES,"Frías cogeneración, S.A.",2013,6246,23582,35.11,10.068238988136619,1307,746,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
263,FRÍAS NUTRICIÓN S.A.,ES,"Frías cogeneración, S.A.",2014,5590,22456,35.11,10.019313118041719,1307,746,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
263,FRÍAS NUTRICIÓN S.A.,ES,"Frías cogeneración, S.A.",2015,4952,20983,35.11,9.951467865054695,1307,746,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
263,FRÍAS NUTRICIÓN S.A.,ES,"Frías cogeneración, S.A.",2016,4334,22937,35.11,10.040506606194215,1307,746,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
263,FRÍAS NUTRICIÓN S.A.,ES,"Frías cogeneración, S.A.",2017,3736,24319,35.11,10.099013216813665,1307,746,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
263,"EDP - Gestão da Produção de Energia, S.A.",PT,Central Termoeléctrica de Lares,2009,0,365407,35.11,12.808767079830671,1308,359,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
263,"EDP - Gestão da Produção de Energia, S.A.",PT,Central Termoeléctrica de Lares,2010,1055962,794955,35.11,13.58604078826083,1308,359,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
263,"EDP - Gestão da Produção de Energia, S.A.",PT,Central Termoeléctrica de Lares,2011,731072,1164919,35.11,13.968162114667766,1308,359,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
263,"EDP - Gestão da Produção de Energia, S.A.",PT,Central Termoeléctrica de Lares,2012,731072,521816,35.11,13.165070314303968,1308,359,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
263,"EDP - Gestão da Produção de Energia, S.A.",PT,Central Termoeléctrica de Lares,2013,0,234180,35.11,12.363845329402716,1308,359,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
263,"EDP - Gestão da Produção de Energia, S.A.",PT,Central Termoeléctrica de Lares,2014,0,124676,35.11,11.733473651236377,1308,359,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
263,"EDP - Gestão da Produção de Energia, S.A.",PT,Central Termoeléctrica de Lares,2015,0,719354,35.11,13.486108866025239,1308,359,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
263,"EDP - Gestão da Produção de Energia, S.A.",PT,Central Termoeléctrica de Lares,2016,0,759888,35.11,13.540926332981668,1308,359,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
263,"EDP - Gestão da Produção de Energia, S.A.",PT,Central Termoeléctrica de Lares,2017,0,1280730,35.11,14.062940785829433,1308,359,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
263,Eksjö Energi AB,SE,Återvinningsterminalen,2009,0,38,35.30,3.6375861597263857,1309,747,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
263,Eksjö Energi AB,SE,Återvinningsterminalen,2010,0,37,35.30,3.6109179126442243,1309,747,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
263,Eksjö Energi AB,SE,Återvinningsterminalen,2011,0,32,35.30,3.4657359027997265,1309,747,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
263,Eksjö Energi AB,SE,Återvinningsterminalen,2012,0,59,35.30,4.07753744390572,1309,747,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
263,Eksjö Energi AB,SE,Återvinningsterminalen,2013,24550,18147,35.30,9.806260536775024,1309,747,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0
263,Eksjö Energi AB,SE,Återvinningsterminalen,2014,21970,18980,35.30,9.85114107216392,1309,747,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0
263,Eksjö Energi AB,SE,Återvinningsterminalen,2015,19463,19372,35.30,9.87158400352312,1309,747,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0
263,Eksjö Energi AB,SE,Återvinningsterminalen,2016,17036,21371,35.30,9.969790141790192,1309,747,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0
263,Eksjö Energi AB,SE,Återvinningsterminalen,2017,14685,22238,35.30,10.009557816263195,1309,747,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1
264,"Teplárna České Budějovice, a.s.",CZ,Teplárna České Budějovice - Výtopna Vráto,2009,24009,15231,35.30,9.631088103615504,1310,724,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,"Teplárna České Budějovice, a.s.",CZ,Teplárna České Budějovice - Výtopna Vráto,2010,24009,27158,35.30,10.20942694125874,1310,724,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,"Teplárna České Budějovice, a.s.",CZ,Teplárna České Budějovice - Výtopna Vráto,2011,24009,29355,35.30,10.287218168498287,1310,724,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,"Teplárna České Budějovice, a.s.",CZ,Teplárna České Budějovice - Výtopna Vráto,2012,24009,13698,35.30,9.52500511575785,1310,724,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
264,"Teplárna České Budějovice, a.s.",CZ,Teplárna České Budějovice - Výtopna Vráto,2013,10863,9943,35.30,9.204624064980074,1310,724,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
264,"Teplárna České Budějovice, a.s.",CZ,Teplárna České Budějovice - Výtopna Vráto,2014,9451,4693,35.30,8.453827315794417,1310,724,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0
